date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:51:49	59011/59011	---MCZ	200	added ('OK')	text/html	etag:cacheable:86de2c19dd44288a7a8f25be2f047d80	https://theme330-drugs.myshopify.com/collections/braces-support/products/natures-way-umcka-original-alcohol-free-drops	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/braces-support/products/natures-way-umcka-original-alcohol-free-drops.html	(from https://theme330-drugs.myshopify.com/collections/braces-support)
17:51:53	63134/63134	---MCZ	200	added ('OK')	text/html	etag:cacheable:84b0588e6d39fd254664a8b5a06676fa	https://theme330-drugs.myshopify.com/collections/braces-support/products/natures-bounty-biotin-10000-mcg-softgels-120-count	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/braces-support/products/natures-bounty-biotin-10000-mcg-softgels-120-count.html	(from https://theme330-drugs.myshopify.com/collections/braces-support)
17:51:53	76696/76696	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202017%2014:51:50%20GMT	http://cdn.shopify.com/s/files/1/1987/4325/products/nexium_24hr_capsules_42_count_1_270x270_crop_center.png?v=1494316468	C:/Users/Sakofred/Desktop/Pharmaso/cdn.shopify.com/s/files/1/1987/4325/products/nexium_24hr_capsules_42_count_1_270x270_crop_centerdcd6.png	(from https://theme330-drugs.myshopify.com/collections/braces-support)
17:51:56	81620/81620	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202017%2014:51:53%20GMT	http://cdn.shopify.com/s/files/1/1987/4325/products/nature_s_way_umcka_original_alcohol_free_drops_1_270x270_crop_center.png?v=1494316443	C:/Users/Sakofred/Desktop/Pharmaso/cdn.shopify.com/s/files/1/1987/4325/products/nature_s_way_umcka_original_alcohol_free_drops_1_270x270_crop_center393a.png	(from https://theme330-drugs.myshopify.com/collections/braces-support)
17:51:56	62815/62815	---MCZ	200	added ('OK')	text/html	etag:cacheable:fa6e5fa065b826a1e35fce9ac3f0a61f	https://theme330-drugs.myshopify.com/products/natures-bounty-biotin-10000-mcg-softgels-120-count	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/products/natures-bounty-biotin-10000-mcg-softgels-120-count.html	(from https://theme330-drugs.myshopify.com/collections/braces-support)
17:51:57	64006/64006	---MCZ	200	added ('OK')	text/html	etag:cacheable:8fc007ce01f5511a1077102788b3451b	https://theme330-drugs.myshopify.com/collections/braces-support/products/nature-made-vitamin-d3-2000-iu-value	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/braces-support/products/nature-made-vitamin-d3-2000-iu-value.html	(from https://theme330-drugs.myshopify.com/collections/braces-support)
17:51:59	62407/62407	---MCZ	200	added ('OK')	text/html	etag:cacheable:3e8ef202e645a9b0358b25a48a1efa08	https://theme330-drugs.myshopify.com/collections/braces-support/products/natrol-cetylpure-capsules-120-count	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/braces-support/products/natrol-cetylpure-capsules-120-count.html	(from https://theme330-drugs.myshopify.com/collections/braces-support)
17:52:01	80832/80832	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202017%2014:51:57%20GMT	http://cdn.shopify.com/s/files/1/1987/4325/products/nature_s_bounty_biotin_10000_mcg_softgels_120_count_1_270x270_crop_center.png?v=1494316418	C:/Users/Sakofred/Desktop/Pharmaso/cdn.shopify.com/s/files/1/1987/4325/products/nature_s_bounty_biotin_10000_mcg_softgels_120_count_1_270x270_crop_centerf145.png	(from https://theme330-drugs.myshopify.com/collections/braces-support)
17:52:03	62088/62088	---MCZ	200	added ('OK')	text/html	etag:cacheable:b72957811604570e234f3b8c68792de0	https://theme330-drugs.myshopify.com/products/natrol-cetylpure-capsules-120-count	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/products/natrol-cetylpure-capsules-120-count.html	(from https://theme330-drugs.myshopify.com/collections/braces-support)
17:52:04	60684/60684	---MCZ	200	added ('OK')	text/html	etag:cacheable:dda6e3a07ffb76e37f814c4bc1f46076	https://theme330-drugs.myshopify.com/collections/braces-support/products/natrol-biotin-10000-mcg-maximum-strength-tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/braces-support/products/natrol-biotin-10000-mcg-maximum-strength-tablets.html	(from https://theme330-drugs.myshopify.com/collections/braces-support)
17:52:05	0/-1	---M--	302	error ('')			https://theme330-drugs.myshopify.com/account/addresses	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/account/addresses.a4.delayed	(from https://theme330-drugs.myshopify.com/collections/braces-support)
17:52:08	98395/98395	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202017%2014:52:01%20GMT	http://cdn.shopify.com/s/files/1/1987/4325/products/nature_made_vitamin_d3_2000_iu_value_1_270x270_crop_center.png?v=1494316455	C:/Users/Sakofred/Desktop/Pharmaso/cdn.shopify.com/s/files/1/1987/4325/products/nature_made_vitamin_d3_2000_iu_value_1_270x270_crop_center4c45.png	(from https://theme330-drugs.myshopify.com/collections/braces-support)
17:52:10	87552/87552	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202017%2014:52:04%20GMT	http://cdn.shopify.com/s/files/1/1987/4325/products/natrol_cetylpure_capsules_120_count_1_270x270_crop_center.png?v=1494316395	C:/Users/Sakofred/Desktop/Pharmaso/cdn.shopify.com/s/files/1/1987/4325/products/natrol_cetylpure_capsules_120_count_1_270x270_crop_center70fb.png	(from https://theme330-drugs.myshopify.com/collections/braces-support)
17:52:11	83640/83640	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202017%2014:52:08%20GMT	http://cdn.shopify.com/s/files/1/1987/4325/products/natrol_biotin_10000_mcg_maximum_strength_tablets_1_270x270_crop_center.png?v=1494316383	C:/Users/Sakofred/Desktop/Pharmaso/cdn.shopify.com/s/files/1/1987/4325/products/natrol_biotin_10000_mcg_maximum_strength_tablets_1_270x270_crop_center9a93.png	(from https://theme330-drugs.myshopify.com/collections/braces-support)
17:52:12	20284/20284	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:1ca34b17dcfa377d78e62473b7c0f9ef	https://theme330-drugs.myshopify.com/collections/braces-support.oembed	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/braces-support.oembed	(from https://theme330-drugs.myshopify.com/collections/braces-support)
17:52:13	0/-1	---M--	302	error ('')			https://theme330-drugs.myshopify.com/account/addresses	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/account/addresses.a7.delayed	(from https://theme330-drugs.myshopify.com/pages/contact-us)
17:52:13	25865/25865	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:01aa57c307ea4e2dd2d78ef79c867625	https://theme330-drugs.myshopify.com/collections/braces-support.atom	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/braces-support.atom	(from https://theme330-drugs.myshopify.com/collections/braces-support)
17:52:15	154/154	---MCZ	301	error ('Moved%20Permanently')	text/html	etag:cacheable:0c40ead7c21f61fddbc51ad0bac4a9a1	https://theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets	(from https://theme330-drugs.myshopify.com/collections/drops)
17:52:16	154/154	---MCZ	301	error ('Moved%20Permanently')	text/html	etag:cacheable:0c40ead7c21f61fddbc51ad0bac4a9a1	https://theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/products/alka-seltzer-original-effervescent-tablets	(from https://theme330-drugs.myshopify.com/collections/drops)
17:52:17	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225923696a-60a%22	https://theme330-drugs.myshopify.com/collections/drops/products/best-colon-detox-formula-advanced-colon-detox-supplement	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/products/best-colon-detox-formula-advanced-colon-detox-supplement	(from https://theme330-drugs.myshopify.com/collections/drops)
17:52:18	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225923696a-60a%22	https://theme330-drugs.myshopify.com/collections/drops/products/herb-pharm-stone-breaker-compound-for-urinary-system-support	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/products/herb-pharm-stone-breaker-compound-for-urinary-system-support	(from https://theme330-drugs.myshopify.com/collections/drops)
17:52:19	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225923696a-60a%22	https://theme330-drugs.myshopify.com/collections/drops/products/himalaya-herbal-healthcare-uricare-cystone-urinary-comfort	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/products/himalaya-herbal-healthcare-uricare-cystone-urinary-comfort	(from https://theme330-drugs.myshopify.com/collections/drops)
17:52:20	49858/49858	---MCZ	200	added ('OK')	text/html	etag:cacheable:af6780966661372ed5c4ecbadb17a5e6	https://theme330-drugs.myshopify.com/collections/drops/drops	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/drops.html	(from https://theme330-drugs.myshopify.com/collections/drops)
17:52:20	50036/50036	---MCZ	200	added ('OK')	text/html	etag:cacheable:0b68bcb13cf5b78d568b5a0357b82b00	https://theme330-drugs.myshopify.com/collections/drops/drugstore	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/drugstore.html	(from https://theme330-drugs.myshopify.com/collections/drops)
17:52:21	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225923696a-60a%22	https://theme330-drugs.myshopify.com/collections/drops/herbal	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/herbal	(from https://theme330-drugs.myshopify.com/collections/drops)
17:52:22	51678/51678	---MCZ	200	added ('OK')	text/html	etag:cacheable:59eb10551201577806f6335c9e9c73f5	https://theme330-drugs.myshopify.com/collections/drops/syrup	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/syrup.html	(from https://theme330-drugs.myshopify.com/collections/drops)
17:52:23	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225923696a-60a%22	https://theme330-drugs.myshopify.com/collections/drops/tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/tablets	(from https://theme330-drugs.myshopify.com/collections/drops)
17:52:24	51448/51448	---MCZ	200	added ('OK')	text/html	etag:cacheable:b15bd51094cbc9d7d3334df20754f8a6	https://theme330-drugs.myshopify.com/collections/drops/vitamins	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/vitamins.html	(from https://theme330-drugs.myshopify.com/collections/drops)
17:52:25	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225923696a-60a%22	https://theme330-drugs.myshopify.com/collections/drops/products/nexium-24hr-capsules-42-count	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/products/nexium-24hr-capsules-42-count	(from https://theme330-drugs.myshopify.com/collections/drops)
17:52:26	63033/63033	---MCZ	200	added ('OK')	text/html	etag:cacheable:1af514a25a60bf2ebcd90f9e3c10ed7b	https://theme330-drugs.myshopify.com/collections/drops/products/natures-bounty-biotin-10000-mcg-softgels-120-count	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/products/natures-bounty-biotin-10000-mcg-softgels-120-count.html	(from https://theme330-drugs.myshopify.com/collections/drops)
17:52:28	61206/61206	---MCZ	200	added ('OK')	text/html	etag:cacheable:5ab2b81862fbe1b50120155b3439f52f	https://theme330-drugs.myshopify.com/collections/drops/products/natural-factors-vitamin-c-blueberry-raspberry-boysenberry-chewables	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/products/natural-factors-vitamin-c-blueberry-raspberry-boysenberry-chewables.html	(from https://theme330-drugs.myshopify.com/collections/drops)
17:52:32	60583/60583	---MCZ	200	added ('OK')	text/html	etag:cacheable:031912488b75936d7e6c384913898c19	https://theme330-drugs.myshopify.com/collections/drops/products/natrol-biotin-10000-mcg-maximum-strength-tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/products/natrol-biotin-10000-mcg-maximum-strength-tablets.html	(from https://theme330-drugs.myshopify.com/collections/drops)
17:52:33	61600/61600	---MCZ	200	added ('OK')	text/html	etag:cacheable:c41bea2519400760fed962e03f6c1c96	https://theme330-drugs.myshopify.com/collections/drops/products/jarrow-formulas-methylcobalamin	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops/products/jarrow-formulas-methylcobalamin.html	(from https://theme330-drugs.myshopify.com/collections/drops)
17:52:34	0/-1	---M--	302	error ('')			https://theme330-drugs.myshopify.com/account/addresses	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/account/addresses.ba.delayed	(from https://theme330-drugs.myshopify.com/collections/drops)
17:52:35	93230/93230	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202017%2014:52:33%20GMT	http://cdn.shopify.com/s/files/1/1987/4325/products/natural_factors_vitamin_c_blueberry_raspberry_boysenberry_chewables_1_270x270_crop_center.png?v=1494316406	C:/Users/Sakofred/Desktop/Pharmaso/cdn.shopify.com/s/files/1/1987/4325/products/natural_factors_vitamin_c_blueberry_raspberry_boysenberry_chewables_1_270x270_crop_center6341.png	(from https://theme330-drugs.myshopify.com/collections/drops)
17:52:38	89427/89427	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Dec%202017%2014:52:37%20GMT	http://cdn.shopify.com/s/files/1/1987/4325/products/jarrow_formulas_methylcobalamin_1_270x270_crop_center.png?v=1494316360	C:/Users/Sakofred/Desktop/Pharmaso/cdn.shopify.com/s/files/1/1987/4325/products/jarrow_formulas_methylcobalamin_1_270x270_crop_centerdde1.png	(from https://theme330-drugs.myshopify.com/collections/drops)
17:52:39	14103/14103	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:b80dfda684b62b1b11d26aa153f5502b	https://theme330-drugs.myshopify.com/collections/drops.oembed	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops.oembed	(from https://theme330-drugs.myshopify.com/collections/drops)
17:52:40	16982/16982	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:db16220756d3bd2f2d43f9ea3e5c7070	https://theme330-drugs.myshopify.com/collections/drops.atom	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/drops.atom	(from https://theme330-drugs.myshopify.com/collections/drops)
17:52:41	154/154	---MCZ	301	error ('Moved%20Permanently')	text/html	etag:cacheable:f2e0ade3cdcbdc2694f91f4daf74b3da	https://theme330-drugs.myshopify.com/collections/herbal/products/alka-seltzer-original-effervescent-tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/herbal/products/alka-seltzer-original-effervescent-tablets	(from https://theme330-drugs.myshopify.com/collections/herbal)
17:52:43	154/154	---MCZ	301	error ('Moved%20Permanently')	text/html	etag:cacheable:f2e0ade3cdcbdc2694f91f4daf74b3da	https://theme330-drugs.myshopify.com/collections/herbal/products/alka-seltzer-original-effervescent-tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/herbal/products/alka-seltzer-original-effervescent-tablets	(from https://theme330-drugs.myshopify.com/collections/herbal)
17:52:44	168/168	---MCZ	301	error ('Moved%20Permanently')	text/html	etag:cacheable:b6760859e8a105ff1436f7a2908e8a86	https://theme330-drugs.myshopify.com/collections/herbal/products/best-colon-detox-formula-advanced-colon-detox-supplement	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/herbal/products/best-colon-detox-formula-advanced-colon-detox-supplement	(from https://theme330-drugs.myshopify.com/collections/herbal)
17:52:45	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225923696a-60a%22	https://theme330-drugs.myshopify.com/collections/herbal/products/best-colon-detox-formula-advanced-colon-detox-supplement	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/herbal/products/best-colon-detox-formula-advanced-colon-detox-supplement	(from https://theme330-drugs.myshopify.com/collections/herbal)
17:52:46	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225923696a-60a%22	https://theme330-drugs.myshopify.com/collections/herbal/products/herb-pharm-stone-breaker-compound-for-urinary-system-support	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/herbal/products/herb-pharm-stone-breaker-compound-for-urinary-system-support	(from https://theme330-drugs.myshopify.com/collections/herbal)
17:52:47	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225923696a-60a%22	https://theme330-drugs.myshopify.com/collections/herbal/products/himalaya-herbal-healthcare-uricare-cystone-urinary-comfort	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/herbal/products/himalaya-herbal-healthcare-uricare-cystone-urinary-comfort	(from https://theme330-drugs.myshopify.com/collections/herbal)
17:52:48	51665/51665	---MCZ	200	added ('OK')	text/html	etag:cacheable:f4444e69eca779e9aa0ea75a4ad2d533	https://theme330-drugs.myshopify.com/collections/herbal/drops	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/herbal/drops.html	(from https://theme330-drugs.myshopify.com/collections/herbal)
17:52:49	50060/50060	---MCZ	200	added ('OK')	text/html	etag:cacheable:e3eca14e8adf85fa76b962924b3f3e5f	https://theme330-drugs.myshopify.com/collections/herbal/drugstore	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/herbal/drugstore.html	(from https://theme330-drugs.myshopify.com/collections/herbal)
17:52:49	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225923696a-60a%22	https://theme330-drugs.myshopify.com/collections/herbal/herbal	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/herbal/herbal	(from https://theme330-drugs.myshopify.com/collections/herbal)
17:52:50	53495/53495	---MCZ	200	added ('OK')	text/html	etag:cacheable:65df07073523c834c7920579fc75bb5b	https://theme330-drugs.myshopify.com/collections/herbal/syrup	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/herbal/syrup.html	(from https://theme330-drugs.myshopify.com/collections/herbal)
17:52:51	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225923696a-60a%22	https://theme330-drugs.myshopify.com/collections/herbal/tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/herbal/tablets	(from https://theme330-drugs.myshopify.com/collections/herbal)
17:52:52	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225923696a-60a%22	https://theme330-drugs.myshopify.com/collections/herbal/vitamins	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/herbal/vitamins	(from https://theme330-drugs.myshopify.com/collections/herbal)
17:52:53	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225923696a-60a%22	https://theme330-drugs.myshopify.com/collections/herbal/vitamins-tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/herbal/vitamins-tablets	(from https://theme330-drugs.myshopify.com/collections/herbal)
17:52:54	61230/61230	---MCZ	200	added ('OK')	text/html	etag:cacheable:2c469865b0fbc0631a43bb9c09c733d1	https://theme330-drugs.myshopify.com/collections/herbal/products/sundown-naturals-inulin-fiber-prebiotic-mineral-supplement-capsules	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/herbal/products/sundown-naturals-inulin-fiber-prebiotic-mineral-supplement-capsules.html	(from https://theme330-drugs.myshopify.com/collections/herbal)
17:52:55	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225923696a-60a%22	https://theme330-drugs.myshopify.com/collections/herbal/products/ricola-cough-suppressant-throat-drops-green-tea-with-echinacea-sugar-free	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/herbal/products/ricola-cough-suppressant-throat-drops-green-tea-with-echinacea-sugar-free	(from https://theme330-drugs.myshopify.com/collections/herbal)
17:52:55	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225923696a-60a%22	https://theme330-drugs.myshopify.com/collections/herbal/products/nexium-24hr-capsules-42-count	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/herbal/products/nexium-24hr-capsules-42-count	(from https://theme330-drugs.myshopify.com/collections/herbal)
17:52:56	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225923696a-60a%22	https://theme330-drugs.myshopify.com/collections/herbal/products/natures-way-umcka-original-alcohol-free-drops	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/herbal/products/natures-way-umcka-original-alcohol-free-drops	(from https://theme330-drugs.myshopify.com/collections/herbal)
17:52:57	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225923696a-60a%22	https://theme330-drugs.myshopify.com/collections/herbal/products/natures-bounty-biotin-10000-mcg-softgels-120-count	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/herbal/products/natures-bounty-biotin-10000-mcg-softgels-120-count	(from https://theme330-drugs.myshopify.com/collections/herbal)
17:52:58	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225923696a-60a%22	https://theme330-drugs.myshopify.com/collections/herbal/products/nature-made-vitamin-d3-2000-iu-value	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/herbal/products/nature-made-vitamin-d3-2000-iu-value	(from https://theme330-drugs.myshopify.com/collections/herbal)
17:52:59	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225923696a-60a%22	https://theme330-drugs.myshopify.com/collections/herbal/products/natrol-cetylpure-capsules-120-count	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/herbal/products/natrol-cetylpure-capsules-120-count	(from https://theme330-drugs.myshopify.com/collections/herbal)
17:53:00	0/-1	---M--	302	error ('')			https://theme330-drugs.myshopify.com/account/addresses	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/account/addresses.d2.delayed	(from https://theme330-drugs.myshopify.com/collections/herbal)
17:53:00	60594/60594	---MCZ	200	added ('OK')	text/html	etag:cacheable:1f32de832a7e50d2a98777282a61dc5a	https://theme330-drugs.myshopify.com/collections/herbal/products/natrol-biotin-10000-mcg-maximum-strength-tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/herbal/products/natrol-biotin-10000-mcg-maximum-strength-tablets.html	(from https://theme330-drugs.myshopify.com/collections/herbal)
17:53:01	20417/20417	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:f1128d7b5ed25721049c9935e4fd0386	https://theme330-drugs.myshopify.com/collections/herbal.oembed	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/herbal.oembed	(from https://theme330-drugs.myshopify.com/collections/herbal)
17:53:02	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225923696a-60a%22	https://theme330-drugs.myshopify.com/collections/herbal.atom	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/herbal.atom	(from https://theme330-drugs.myshopify.com/collections/herbal)
17:53:03	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225923696a-60a%22	https://theme330-drugs.myshopify.com/collections/syrup/products/alka-seltzer-original-effervescent-tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/syrup/products/alka-seltzer-original-effervescent-tablets	(from https://theme330-drugs.myshopify.com/collections/syrup)
17:53:04	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225923696a-60a%22	https://theme330-drugs.myshopify.com/collections/syrup/products/best-colon-detox-formula-advanced-colon-detox-supplement	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/syrup/products/best-colon-detox-formula-advanced-colon-detox-supplement	(from https://theme330-drugs.myshopify.com/collections/syrup)
17:53:06	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225923696a-60a%22	https://theme330-drugs.myshopify.com/collections/syrup/products/herb-pharm-stone-breaker-compound-for-urinary-system-support	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/syrup/products/herb-pharm-stone-breaker-compound-for-urinary-system-support	(from https://theme330-drugs.myshopify.com/collections/syrup)
17:53:07	170/170	---MCZ	301	error ('Moved%20Permanently')	text/html	etag:cacheable:95e8067016173c61f5badc13dabb748c	https://theme330-drugs.myshopify.com/collections/syrup/products/himalaya-herbal-healthcare-uricare-cystone-urinary-comfort	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/syrup/products/himalaya-herbal-healthcare-uricare-cystone-urinary-comfort	(from https://theme330-drugs.myshopify.com/collections/syrup)
17:53:08	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225923696a-60a%22	https://theme330-drugs.myshopify.com/collections/syrup/products/himalaya-herbal-healthcare-uricare-cystone-urinary-comfort	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/syrup/products/himalaya-herbal-healthcare-uricare-cystone-urinary-comfort	(from https://theme330-drugs.myshopify.com/collections/syrup)
17:53:09	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225923696a-60a%22	https://theme330-drugs.myshopify.com/collections/syrup/drops	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/syrup/drops	(from https://theme330-drugs.myshopify.com/collections/syrup)
17:53:10	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225923696a-60a%22	https://theme330-drugs.myshopify.com/collections/syrup/drugstore	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/syrup/drugstore	(from https://theme330-drugs.myshopify.com/collections/syrup)
17:53:11	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225923696a-60a%22	https://theme330-drugs.myshopify.com/collections/syrup/herbal	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/syrup/herbal	(from https://theme330-drugs.myshopify.com/collections/syrup)
17:53:12	51676/51676	---MCZ	200	added ('OK')	text/html	etag:cacheable:69c88759e7a0358e32b56f48b3399b1f	https://theme330-drugs.myshopify.com/collections/syrup/syrup	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/syrup/syrup.html	(from https://theme330-drugs.myshopify.com/collections/syrup)
17:53:13	51686/51686	---MCZ	200	added ('OK')	text/html	etag:cacheable:416eae190fc248193b37ff439938ea94	https://theme330-drugs.myshopify.com/collections/syrup/tablets	C:/Users/Sakofred/Desktop/Pharmaso/theme330-drugs.myshopify.com/collections/syrup/tablets.html	(from https://theme330-drugs.myshopify.com/collections/syrup)
